timestamp;symbol;price;delta;percentage
2023-03-28T01:30:00+00:00;GUT;33.492;0.0;0.0
2023-03-28T01:30:00+00:00;RO;318.133;0.0;0.0
2023-03-28T01:30:00+00:00;SC;208.333;0.0;0.0
2023-03-28T01:30:00+00:00;COCH;149.108;0.0;0.0
2023-03-28T01:30:00+00:00;SA;58.524;0.0;0.0
2023-03-28T01:30:00+00:00;TRAN;5.268;0.0;0.0
2023-03-28T01:30:00+00:00;BU;82.763;0.0;0.0
2023-03-28T01:30:00+00:00;BAR;242.115;0.0;0.0
2023-03-28T01:30:00+00:00;RODR;109.5;0.0;0.0
2023-03-28T01:30:00+00:00;SULL;11.987;0.0;0.0
2023-03-28T01:30:00+00:00;TU;119.0;0.0;0.0
2023-03-28T01:30:00+00:00;MORA;28.0;0.0;0.0
2023-03-28T01:30:00+00:00;WILL;772.8;0.0;0.0
2023-03-28T01:30:00+00:00;BROW;81.511;0.0;0.0
2023-03-28T01:30:00+00:00;ASH;51.698;0.0;0.0
2023-03-28T01:30:00+00:00;NA;90.72;0.0;0.0
2023-03-28T01:30:00+00:00;CL;68.2;0.0;0.0
2023-03-28T01:30:00+00:00;SHE;74.66;0.0;0.0
2023-03-28T01:30:00+00:00;SUAR;111.4;0.0;0.0
2023-03-28T01:30:00+00:00;PITT;35.299;0.0;0.0
2023-03-28T01:30:00+00:00;STEW;53.24;0.0;0.0
2023-03-28T01:30:00+00:00;ALVA;157.978;0.0;0.0
2023-03-28T01:30:00+00:00;AND;205.892;0.0;0.0
2023-03-28T01:30:00+00:00;GO;110.011;0.0;0.0
2023-03-28T01:30:00+00:00;HOL;141.891;0.0;0.0
2023-03-28T01:30:00+00:00;MO;80.0;0.0;0.0
2023-03-28T01:30:00+00:00;KE;105.932;0.0;0.0
2023-03-28T01:30:00+00:00;OR;12.523;0.0;0.0
2023-03-28T01:30:00+00:00;JONE;541.5;0.0;0.0
2023-03-28T01:30:00+00:00;FO;951.4;0.0;0.0
2023-03-28T01:30:00+00:00;GARZ;6.037;0.0;0.0
2023-03-28T01:30:00+00:00;WEL;87.098;0.0;0.0
2023-03-28T01:30:00+00:00;WEBB;56.346;0.0;0.0
2023-03-28T01:30:00+00:00;WRI;454.0;0.0;0.0
2023-03-28T01:30:00+00:00;BA;30.292;0.0;0.0
2023-03-28T01:30:00+00:00;YAN;79.255;0.0;0.0
2023-03-28T01:30:00+00:00;OBRI;71.815;0.0;0.0
2023-03-28T01:30:00+00:00;KEL;299.913;0.0;0.0
2023-03-28T01:30:00+00:00;PUG;262.135;0.0;0.0
2023-03-28T01:30:00+00:00;NGUY;4.64;0.0;0.0
2023-03-28T01:30:00+00:00;HOP;391.522;0.0;0.0
2023-03-28T01:30:00+00:00;ZIMM;71.516;0.0;0.0
2023-03-28T01:30:00+00:00;LEON;59.291;0.0;0.0
2023-03-28T01:30:00+00:00;KLEI;26.905;0.0;0.0
2023-03-28T01:30:00+00:00;LU;124.149;0.0;0.0
2023-03-28T01:30:00+00:00;SAND;120.642;0.0;0.0
2023-03-28T01:30:00+00:00;JUAR;11.853;0.0;0.0
2023-03-28T01:30:00+00:00;CORD;75.662;0.0;0.0
2023-03-28T01:30:00+00:00;ME;110.014;0.0;0.0
2023-03-28T01:30:00+00:00;JORD;19.356;0.0;0.0
2023-03-28T01:30:00+00:00;WO;164.442;0.0;0.0
2023-03-28T01:30:00+00:00;REY;283.364;0.0;0.0
2023-03-28T01:30:00+00:00;WIL;15.923;0.0;0.0
2023-03-28T01:30:00+00:00;CAS;19.946;0.0;0.0
2023-03-28T01:30:00+00:00;MI;89.429;0.0;0.0
2023-03-28T01:30:00+00:00;MOOR;38.071;0.0;0.0
2023-03-28T01:30:00+00:00;PERK;201.368;0.0;0.0
2023-03-28T01:30:00+00:00;SANC;13.692;0.0;0.0
2023-03-28T01:30:00+00:00;FR;36.19;0.0;0.0
2023-03-28T01:30:00+00:00;DAV;100.767;0.0;0.0
2023-03-28T01:30:00+00:00;PIER;90.122;0.0;0.0
2023-03-28T01:30:00+00:00;COLL;201.95;0.0;0.0
2023-03-28T01:30:00+00:00;FRA;101.737;0.0;0.0
2023-03-28T01:30:00+00:00;MAY;47.923;0.0;0.0
2023-03-28T01:30:00+00:00;VAS;57.757;0.0;0.0
2023-03-28T01:30:00+00:00;CI;21.375;0.0;0.0
2023-03-28T01:30:00+00:00;HOO;24.2;0.0;0.0
2023-03-28T01:30:00+00:00;AL;158.8;0.0;0.0
2023-03-28T01:30:00+00:00;LE;161.048;0.0;0.0
2023-03-28T01:30:00+00:00;FI;212.118;0.0;0.0
2023-03-28T01:30:00+00:00;SAN;100.345;0.0;0.0
2023-03-28T01:30:00+00:00;SUL;154.154;0.0;0.0
2023-03-28T01:30:00+00:00;HE;232.051;0.0;0.0
2023-03-28T01:30:00+00:00;OSBO;98.119;0.0;0.0
2023-03-28T01:30:00+00:00;VEL;299.677;0.0;0.0
2023-03-28T01:30:00+00:00;CHEN;87.514;0.0;0.0
2023-03-28T01:30:00+00:00;WA;16.432;0.0;0.0
2023-03-28T01:30:00+00:00;LI;232.714;0.0;0.0
2023-03-28T01:30:00+00:00;NOR;189.148;0.0;0.0
2023-03-28T01:30:00+00:00;SCH;140.4;0.0;0.0
2023-03-28T01:30:00+00:00;PO;12.047;0.0;0.0
2023-03-28T01:30:00+00:00;WALK;33.38;0.0;0.0
2023-03-28T01:30:00+00:00;JE;159.925;0.0;0.0
2023-03-28T01:30:00+00:00;RA;137.429;0.0;0.0
2023-03-28T01:30:00+00:00;KI;317.741;0.0;0.0
2023-03-28T01:30:00+00:00;LIND;375.913;0.0;0.0
2023-03-28T01:30:00+00:00;ROBE;201.56;0.0;0.0
2023-03-28T01:30:00+00:00;HORT;362.2;0.0;0.0
2023-03-28T01:30:00+00:00;YOD;468.231;0.0;0.0
2023-03-28T01:30:00+00:00;AT;116.604;0.0;0.0
2023-03-28T01:30:00+00:00;BRI;115.086;0.0;0.0
2023-03-28T01:30:00+00:00;ADA;38.35;0.0;0.0
2023-03-28T01:30:00+00:00;KNIG;80.355;0.0;0.0
2023-03-28T01:30:00+00:00;KIN;182.81;0.0;0.0
2023-03-28T01:30:00+00:00;MID;204.889;0.0;0.0
2023-03-28T01:30:00+00:00;CHER;110.385;0.0;0.0
2023-03-28T01:30:00+00:00;ATK;18.041;0.0;0.0
2023-03-28T01:30:00+00:00;MCCO;8.386;0.0;0.0
2023-03-28T01:30:00+00:00;NG;171.278;0.0;0.0
2023-03-28T01:30:00+00:00;MIL;69.667;0.0;0.0
2023-03-28T01:30:00+00:00;WILS;192.438;0.0;0.0
2023-03-28T01:30:00+00:00;CUNN;104.988;0.0;0.0
2023-03-28T01:30:00+00:00;TERR;46.695;0.0;0.0
2023-03-28T01:30:00+00:00;HODG;9.76;0.0;0.0
2023-03-28T01:30:00+00:00;MILL;179.057;0.0;0.0
2023-03-28T01:30:00+00:00;COX;62.387;0.0;0.0
2023-03-28T01:30:00+00:00;NGU;68.682;0.0;0.0
2023-03-28T01:30:00+00:00;SCO;221.818;0.0;0.0
2023-03-28T01:30:00+00:00;TH;480.929;0.0;0.0
2023-03-28T01:30:00+00:00;SMI;43.97;0.0;0.0
2023-03-28T01:30:00+00:00;MER;37.506;0.0;0.0
2023-03-28T01:30:00+00:00;CRUZ;152.359;0.0;0.0
2023-03-28T01:30:00+00:00;PI;19.33;0.0;0.0
2023-03-28T01:30:00+00:00;GONZ;53.891;0.0;0.0
2023-03-28T01:30:00+00:00;FLOR;49.304;0.0;0.0
2023-03-28T01:30:00+00:00;SHAH;98.37;0.0;0.0
2023-03-28T01:30:00+00:00;MURR;37.8;0.0;0.0
2023-03-28T01:30:00+00:00;HIC;21.614;0.0;0.0
2023-03-28T01:30:00+00:00;CAR;12.729;0.0;0.0
2023-03-28T01:30:00+00:00;BL;106.435;0.0;0.0
2023-03-28T01:30:00+00:00;ELLI;100.268;0.0;0.0
2023-03-28T01:30:00+00:00;HANS;37.5;0.0;0.0
2023-03-28T01:30:00+00:00;HARR;145.222;0.0;0.0
2023-03-28T01:30:00+00:00;BRY;15.133;0.0;0.0
2023-03-28T01:30:00+00:00;CUE;20.689;0.0;0.0
2023-03-28T01:30:00+00:00;WASH;244.5;0.0;0.0
2023-03-28T01:30:00+00:00;COOP;47.956;0.0;0.0
2023-03-28T01:30:00+00:00;GIBS;114.068;0.0;0.0
2023-03-28T01:30:00+00:00;FOW;161.123;0.0;0.0
2023-03-28T01:30:00+00:00;HIGG;95.523;0.0;0.0
2023-03-28T01:30:00+00:00;MYER;100.85;0.0;0.0
2023-03-28T01:30:00+00:00;GOM;246.947;0.0;0.0
2023-03-28T01:30:00+00:00;JACK;112.028;0.0;0.0
2023-03-28T01:30:00+00:00;DO;127.464;0.0;0.0
2023-03-28T01:30:00+00:00;FAR;19.156;0.0;0.0
2023-03-28T01:30:00+00:00;FERG;1.613;0.0;0.0
2023-03-28T01:30:00+00:00;VE;71.812;0.0;0.0
2023-03-28T01:30:00+00:00;ARI;176.211;0.0;0.0
2023-03-28T01:30:00+00:00;TR;10.167;0.0;0.0
2023-03-28T01:30:00+00:00;MUR;113.132;0.0;0.0
2023-03-28T01:30:00+00:00;LOP;53.167;0.0;0.0
2023-03-28T01:30:00+00:00;JA;79.809;0.0;0.0
2023-03-28T01:30:00+00:00;SAW;351.25;0.0;0.0
2023-03-28T01:30:00+00:00;GU;30.291;0.0;0.0
2023-03-28T01:30:00+00:00;YANG;22.832;0.0;0.0
2023-03-28T01:30:00+00:00;LARS;79.881;0.0;0.0
2023-03-28T01:30:00+00:00;OCO;81.055;0.0;0.0
2023-03-28T01:30:00+00:00;DUNC;249.586;0.0;0.0
2023-03-28T01:30:00+00:00;LONG;40.37;0.0;0.0
2023-03-28T01:30:00+00:00;JI;127.658;0.0;0.0
2023-03-28T01:30:00+00:00;MCC;344.955;0.0;0.0
2023-03-28T01:30:00+00:00;HAL;90.309;0.0;0.0
2023-03-28T01:30:00+00:00;GAR;57.127;0.0;0.0
2023-03-28T01:30:00+00:00;RAND;96.761;0.0;0.0
2023-03-28T01:30:00+00:00;SAVA;59.143;0.0;0.0
2023-03-28T01:30:00+00:00;HILL;101.837;0.0;0.0
2023-03-28T01:30:15+00:00;PATT;64.052;-0.354;-0.55
2023-03-28T01:30:15+00:00;RUBI;312.245;-1.822;-0.58
2023-03-28T01:30:15+00:00;OB;67.977;0.58;0.86
2023-03-28T01:30:15+00:00;ROCH;579.195;-6.205;-1.06
2023-03-28T01:30:15+00:00;YO;8.761;0.001;0.01
2023-03-28T01:30:15+00:00;SMIT;103.709;-0.511;-0.49
2023-03-28T01:30:15+00:00;CAM;111.182;0.564;0.51
2023-03-28T01:30:15+00:00;WH;29.056;0.173;0.6
2023-03-28T01:30:15+00:00;GR;61.54;0.215;0.35
2023-03-28T01:30:15+00:00;MCBR;40.573;0.117;0.29
2023-03-28T01:30:15+00:00;SW;74.038;0.251;0.34
2023-03-28T01:30:15+00:00;BE;243.009;2.191;0.91
2023-03-28T01:30:15+00:00;RIC;55.319;0.319;0.58
2023-03-28T01:30:15+00:00;HO;107.643;0.907;0.85
2023-03-28T01:30:15+00:00;JAC;107.541;0.204;0.19
2023-03-28T01:30:15+00:00;AY;87.87;0.061;0.07
2023-03-28T01:30:15+00:00;JOR;122.779;0.257;0.21
2023-03-28T01:30:15+00:00;ROSE;359.503;2.924;0.82
2023-03-28T01:30:15+00:00;ST;97.432;-0.421;-0.43
2023-03-28T01:30:15+00:00;EVA;84.34;0.202;0.24
2023-03-28T01:30:15+00:00;ROB;45.725;0.327;0.72
2023-03-28T01:30:15+00:00;ANDE;210.406;-2.082;-0.98
2023-03-28T01:30:15+00:00;GRE;20.29;0.165;0.82
2023-03-28T01:30:15+00:00;RYA;11.708;0.095;0.82
2023-03-28T01:30:15+00:00;DA;105.222;1.062;1.02
2023-03-28T01:30:15+00:00;BEN;58.721;0.321;0.55
2023-03-28T01:30:15+00:00;WR;24.858;-0.254;-1.01
2023-03-28T01:30:15+00:00;CR;108.148;-0.271;-0.25
2023-03-28T01:30:15+00:00;LEWI;51.927;0.191;0.37
2023-03-28T01:30:15+00:00;LAM;207.0;1.5;0.73
2023-03-28T01:30:15+00:00;TURN;90.69;0.738;0.82
2023-03-28T01:30:15+00:00;NEWT;13.197;0.093;0.71
2023-03-28T01:30:15+00:00;FUE;69.011;0.629;0.92
2023-03-28T01:30:15+00:00;JIME;92.639;-0.964;-1.03
2023-03-28T01:30:15+00:00;CO;28.609;0.017;0.06
2023-03-28T01:30:15+00:00;MUNO;538.852;1.29;0.24
2023-03-28T01:30:15+00:00;HAR;66.511;0.449;0.68
2023-03-28T01:30:15+00:00;HUGH;103.784;0.547;0.53
2023-03-28T01:30:15+00:00;PIE;115.08;0.39;0.34
2023-03-28T01:30:15+00:00;JON;81.062;0.651;0.81
2023-03-28T01:30:15+00:00;MOR;183.951;1.297;0.71
2023-03-28T01:30:15+00:00;JO;19.815;0.081;0.41
2023-03-28T01:30:15+00:00;ALL;126.34;0.691;0.55
2023-03-28T01:30:15+00:00;COLE;93.514;0.595;0.64
2023-03-28T01:30:15+00:00;WOO;12.121;0.085;0.71
2023-03-28T01:30:15+00:00;RIGG;111.787;-0.011;-0.01
2023-03-28T01:30:15+00:00;BRO;130.457;0.933;0.72
2023-03-28T01:30:15+00:00;BURN;99.458;-0.08;-0.08
2023-03-28T01:30:15+00:00;BUR;120.858;-0.424;-0.35
2023-03-28T01:30:15+00:00;SHEP;56.647;-0.353;-0.62
2023-03-28T01:30:15+00:00;WALS;501.242;1.599;0.32
2023-03-28T01:30:15+00:00;MU;831.196;0.996;0.12
2023-03-28T01:30:15+00:00;COO;101.811;0.708;0.7
2023-03-28T01:30:15+00:00;GARC;12.971;-0.029;-0.22
2023-03-28T01:30:15+00:00;PRA;173.527;0.795;0.46
2023-03-28T01:30:15+00:00;MART;407.372;1.583;0.39
2023-03-28T01:30:15+00:00;FIT;158.182;1.458;0.93
2023-03-28T01:30:15+00:00;MCDA;711.521;0.213;0.03
2023-03-28T01:30:15+00:00;REED;130.821;0.144;0.11
2023-03-28T01:30:15+00:00;MA;5.907;0.034;0.58
2023-03-28T01:30:15+00:00;WEI;32.34;0.013;0.04
2023-03-28T01:30:15+00:00;MAL;11.058;0.019;0.17
2023-03-28T01:30:15+00:00;LY;142.398;-1.264;-0.88
2023-03-28T01:30:15+00:00;OWEN;497.669;3.607;0.73
2023-03-28T01:30:15+00:00;NORT;58.412;0.412;0.71
2023-03-28T01:30:15+00:00;SUTT;897.217;-7.783;-0.86
2023-03-28T01:30:15+00:00;PEAR;141.079;0.897;0.64
2023-03-28T01:30:15+00:00;TYLE;49.965;0.149;0.3
2023-03-28T01:30:15+00:00;BONI;113.737;1.081;0.96
2023-03-28T01:30:15+00:00;WANG;50.245;0.29;0.58
2023-03-28T01:30:15+00:00;RICH;61.35;0.232;0.38
2023-03-28T01:30:15+00:00;AC;247.959;1.135;0.46
2023-03-28T01:30:15+00:00;WARD;125.313;-1.24;-0.98
2023-03-28T01:30:15+00:00;DAY;182.878;0.219;0.12
2023-03-28T01:30:15+00:00;THOM;320.264;2.037;0.64
2023-03-28T01:30:15+00:00;ALEX;37.668;0.41;1.1
2023-03-28T01:30:15+00:00;PA;459.193;0.505;0.11
2023-03-28T01:30:15+00:00;JOH;101.63;-0.675;-0.66
2023-03-28T01:30:15+00:00;HA;42.569;0.009;0.02
2023-03-28T01:30:15+00:00;PERE;128.739;0.039;0.03
2023-03-28T01:30:15+00:00;OD;175.086;-1.128;-0.64
2023-03-28T01:30:15+00:00;GREG;114.91;0.538;0.47
2023-03-28T01:30:15+00:00;TO;80.286;-0.688;-0.85
2023-03-28T01:30:15+00:00;BR;1.299;-0.011;-0.85
2023-03-28T01:30:15+00:00;RE;245.518;-2.255;-0.91
2023-03-28T01:30:15+00:00;BO;978.953;-2.158;-0.22
2023-03-28T01:30:15+00:00;BEL;79.808;0.46;0.58
2023-03-28T01:30:15+00:00;CA;2.115;-0.01;-0.45
2023-03-28T01:30:15+00:00;ALV;497.966;0.299;0.06
2023-03-28T01:30:15+00:00;THO;22.492;-0.243;-1.07
2023-03-28T01:30:15+00:00;WI;46.495;0.309;0.67
2023-03-28T01:30:15+00:00;RAMO;27.363;-0.137;-0.5
2023-03-28T01:30:15+00:00;ZAM;54.728;0.126;0.23
2023-03-28T01:30:15+00:00;CART;19.286;0.126;0.66
2023-03-28T01:30:15+00:00;GUT;33.559;0.067;0.2
2023-03-28T01:30:15+00:00;RO;316.797;-1.336;-0.42
2023-03-28T01:30:15+00:00;SC;208.125;-0.208;-0.1
2023-03-28T01:30:15+00:00;COCH;148.02;-1.088;-0.73
2023-03-28T01:30:15+00:00;SA;58.899;0.375;0.64
2023-03-28T01:30:15+00:00;TRAN;5.318;0.05;0.95
2023-03-28T01:30:15+00:00;BU;82.962;0.199;0.24
2023-03-28T01:30:15+00:00;BAR;240.105;-2.01;-0.83
2023-03-28T01:30:15+00:00;RODR;109.916;0.416;0.38
2023-03-28T01:30:15+00:00;SULL;12.001;0.014;0.12
2023-03-28T01:30:15+00:00;TU;119.202;0.202;0.17
2023-03-28T01:30:15+00:00;MORA;28.134;0.134;0.48
2023-03-28T01:30:15+00:00;WILL;780.683;7.883;1.02
2023-03-28T01:30:15+00:00;BROW;82.253;0.742;0.91
2023-03-28T01:30:15+00:00;ASH;51.838;0.14;0.27
2023-03-28T01:30:15+00:00;NA;89.922;-0.798;-0.88
2023-03-28T01:30:15+00:00;CL;68.391;0.191;0.28
2023-03-28T01:30:15+00:00;SHE;74.331;-0.329;-0.44
2023-03-28T01:30:15+00:00;SUAR;112.403;1.003;0.9
2023-03-28T01:30:15+00:00;PITT;35.19;-0.109;-0.31
2023-03-28T01:30:15+00:00;STEW;53.016;-0.224;-0.42
2023-03-28T01:30:15+00:00;ALVA;157.662;-0.316;-0.2
2023-03-28T01:30:15+00:00;AND;207.045;1.153;0.56
2023-03-28T01:30:15+00:00;GO;109.12;-0.891;-0.81
2023-03-28T01:30:15+00:00;HOL;142.984;1.093;0.77
2023-03-28T01:30:15+00:00;MO;79.48;-0.52;-0.65
2023-03-28T01:30:15+00:00;KE;105.529;-0.403;-0.38
2023-03-28T01:30:15+00:00;OR;12.621;0.098;0.78
2023-03-28T01:30:15+00:00;JONE;536.085;-5.415;-1.0
2023-03-28T01:30:15+00:00;FO;948.926;-2.474;-0.26
2023-03-28T01:30:15+00:00;GARZ;6.101;0.064;1.06
2023-03-28T01:30:15+00:00;WEL;87.621;0.523;0.6
2023-03-28T01:30:15+00:00;WEBB;56.876;0.53;0.94
2023-03-28T01:30:15+00:00;WRI;455.362;1.362;0.3
2023-03-28T01:30:15+00:00;BA;30.477;0.185;0.61
2023-03-28T01:30:15+00:00;YAN;79.326;0.071;0.09
2023-03-28T01:30:15+00:00;OBRI;71.88;0.065;0.09
2023-03-28T01:30:15+00:00;KEL;303.032;3.119;1.04
2023-03-28T01:30:15+00:00;PUG;264.809;2.674;1.02
2023-03-28T01:30:15+00:00;NGUY;4.674;0.034;0.74
2023-03-28T01:30:15+00:00;HOP;393.127;1.605;0.41
2023-03-28T01:30:15+00:00;ZIMM;71.981;0.465;0.65
2023-03-28T01:30:15+00:00;LEON;58.74;-0.551;-0.93
2023-03-28T01:30:15+00:00;KLEI;27.169;0.264;0.98
2023-03-28T01:30:15+00:00;LU;124.658;0.509;0.41
2023-03-28T01:30:15+00:00;SAND;119.954;-0.688;-0.57
2023-03-28T01:30:15+00:00;JUAR;11.949;0.096;0.81
2023-03-28T01:30:15+00:00;CORD;76.381;0.719;0.95
2023-03-28T01:30:15+00:00;ME;110.905;0.891;0.81
2023-03-28T01:30:15+00:00;JORD;19.234;-0.122;-0.63
2023-03-28T01:30:15+00:00;WO;165.248;0.806;0.49
2023-03-28T01:30:15+00:00;REY;284.724;1.36;0.48
2023-03-28T01:30:15+00:00;WIL;15.845;-0.078;-0.49
2023-03-28T01:30:15+00:00;CAS;20.086;0.14;0.7
2023-03-28T01:30:15+00:00;MI;89.349;-0.08;-0.09
2023-03-28T01:30:15+00:00;MOOR;38.444;0.373;0.98
2023-03-28T01:30:15+00:00;PERK;201.952;0.584;0.29
2023-03-28T01:30:15+00:00;SANC;13.65;-0.042;-0.31
2023-03-28T01:30:15+00:00;FR;36.404;0.214;0.59
2023-03-28T01:30:15+00:00;DAV;101.523;0.756;0.75
2023-03-28T01:30:15+00:00;PIER;89.771;-0.351;-0.39
2023-03-28T01:30:15+00:00;COLL;203.949;1.999;0.99
2023-03-28T01:30:15+00:00;FRA;101.615;-0.122;-0.12
2023-03-28T01:30:15+00:00;MAY;48.326;0.403;0.84
2023-03-28T01:30:15+00:00;VAS;58.104;0.347;0.6
2023-03-28T01:30:15+00:00;CI;21.2;-0.175;-0.82
2023-03-28T01:30:15+00:00;HOO;24.418;0.218;0.9
2023-03-28T01:30:15+00:00;AL;159.324;0.524;0.33
2023-03-28T01:30:15+00:00;LE;162.61;1.562;0.97
2023-03-28T01:30:15+00:00;FI;212.203;0.085;0.04
2023-03-28T01:30:15+00:00;SAN;100.184;-0.161;-0.16
2023-03-28T01:30:15+00:00;SUL;154.632;0.478;0.31
2023-03-28T01:30:15+00:00;HE;229.893;-2.158;-0.93
2023-03-28T01:30:15+00:00;OSBO;98.453;0.334;0.34
2023-03-28T01:30:15+00:00;VEL;301.625;1.948;0.65
2023-03-28T01:30:15+00:00;CHEN;87.689;0.175;0.2
2023-03-28T01:30:15+00:00;WA;16.509;0.077;0.47
